NS_SA_ID,NS_ETAB_ID,TE_STRUCTURE,CO_DEGRE_SPEC,CO_ANNEE_ETUDES,CO_OPTION,TE_INTITULE,DT_DEBUT,DT_FIN,DT_EXPIRATION,TE_STATUT,NS_PARAM_ID_SA,NS_OBJ_ID_DEGR_SPEC,NS_OBJ_ID_ANNEE_ETUDE,NS_OBJ_ID_SA,NS_PARAM_ID_STATUT
379,1775,Option de base simple,1 D2 G,1 D2 3 G,2119,LANGUE MODERNE II ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,49,105,1586,6030
380,1775,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
381,1775,Option de base simple,1 D2 G,1 D2 3 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1591,6030
382,1775,Option de base simple,1 D2 G,1 D2 3 G,2123,LANGUE MODERNE II ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,49,105,1589,6030
383,1775,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
384,1775,Option de base simple,1 D2 G,1 D2 3 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,49,105,1831,6030
385,1775,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
389,1775,Option de base simple,1 D3 G,1 D3 5 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1583,6030
390,1775,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
391,1775,Option de base simple,1 D3 G,1 D3 5 G,2119,LANGUE MODERNE II ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,121,1586,6030
392,1775,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
393,1775,Option de base simple,1 D3 G,1 D3 5 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1591,6030
394,1775,Option de base simple,1 D3 G,1 D3 5 G,2123,LANGUE MODERNE II ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1589,6030
395,1775,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
396,1775,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
397,1775,Option de base simple,1 D3 G,1 D3 5 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,56,121,1831,6030
398,1775,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
400,1775,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
401,1775,Option de base simple,1 D3 G,1 D3 5 G,5201,HISTOIRE,2014-09-01,9999-12-31,,En cours,6023,56,121,1455,6030
402,1775,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2014-09-01,9999-12-31,,En cours,6023,56,121,2493,6030
403,1775,Option de base simple,1 D3 G,1 D3 5 G,2209,LANGUE MODERNE III ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,121,1593,6030
404,1775,Option de base simple,1 D3 G,1 D3 5 G,2210,LANGUE MODERNE III ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1594,6030
405,1775,Option de base simple,1 D3 G,1 D3 5 G,2211,LANGUE MODERNE III NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1598,6030
410,1569,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
411,1569,Option de base simple,1 D2 G,1 D2 3 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1591,6030
412,1569,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
413,1569,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
416,1569,Option de base groupée,1 D2 TQ,1 D2 3 TQ,6111,TECHNIQUES ARTISTIQUES,2014-09-01,9999-12-31,,En cours,6022,51,109,863,6030
417,1569,Option de base groupée,1 D2 TQ,1 D2 3 TQ,7110,GESTION,2014-09-01,9999-12-31,,En cours,6022,51,109,888,6030
419,1569,Option de base simple,1 D3 G,1 D3 5 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1583,6030
420,1569,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
421,1569,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
422,1569,Option de base simple,1 D3 G,1 D3 5 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1591,6030
423,1569,Option de base simple,1 D3 G,1 D3 5 G,2209,LANGUE MODERNE III ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,121,1593,6030
424,1569,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
425,1569,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
427,1569,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
428,1569,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2014-09-01,9999-12-31,,En cours,6023,56,121,2493,6030
430,1569,Option de base groupée,1 D3 TQ,1 D3 5 TQ,7124,TECHNICIEN/TECHNICIENNE EN COMPTABILITE,2014-09-01,9999-12-31,,En cours,6022,58,132,891,6030
433,1493,Option de base simple,1 D2 G,1 D2 3 G,2119,LANGUE MODERNE II ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,49,105,1586,6030
434,1493,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
435,1493,Option de base simple,1 D2 G,1 D2 3 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1591,6030
436,1493,Option de base simple,1 D2 G,1 D2 3 G,2123,LANGUE MODERNE II ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,49,105,1589,6030
437,1493,Option de base simple,1 D2 G,1 D2 3 G,2664,SCIENCES SOCIALES,2014-09-01,9999-12-31,,En cours,6023,49,105,1831,6030
443,1493,Option de base groupée,1 D2 TQ,1 D2 3 TQ,7110,GESTION,2014-09-01,9999-12-31,,En cours,6022,51,109,888,6030
445,1493,Option de base simple,1 D3 G,1 D3 5 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1583,6030
446,1493,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
447,1493,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
448,1493,Option de base simple,1 D3 G,1 D3 5 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1591,6030
449,1493,Option de base simple,1 D3 G,1 D3 5 G,2123,LANGUE MODERNE II ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1589,6030
450,1493,Option de base simple,1 D3 G,1 D3 5 G,2209,LANGUE MODERNE III ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,121,1593,6030
451,1493,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
456,1493,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
459,1493,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2014-09-01,9999-12-31,,En cours,6023,56,121,2493,6030
461,1493,Option de base groupée,1 D3 TQ,1 D3 5 TQ,7124,TECHNICIEN/TECHNICIENNE EN COMPTABILITE,2014-09-01,9999-12-31,,En cours,6022,58,132,891,6030
468,3084,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
469,3084,Option de base simple,1 D2 G,1 D2 3 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1591,6030
474,3084,Option de base groupée,1 D2 P,1 D2 3 P,3102,BOIS,2014-09-01,9999-12-31,,En cours,6022,50,107,770,6030
475,3084,Option de base groupée,1 D2 P,1 D2 3 P,3303,CONSTRUCTION-GROS OEUVRE,2014-09-01,9999-12-31,,En cours,6022,50,107,800,6030
476,3084,Option de base groupée,1 D2 P,1 D2 3 P,8108,SERVICES SOCIAUX,2014-09-01,9999-12-31,,En cours,6022,50,107,909,6030
477,3084,Option de base groupée,1 D2 P,1 D2 3 P,8304,COIFFURE,2014-09-01,9999-12-31,,En cours,6022,50,107,928,6030
483,3084,Option de base groupée,1 D2 TT,1 D2 3 TT,8401,EDUCATION PHYSIQUE,2015-09-01,9999-12-31,,En cours,6022,52,112,937,6030
488,3084,Option de base simple,1 D3 G,1 D3 5 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1583,6030
489,3084,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
490,3084,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
491,3084,Option de base simple,1 D3 G,1 D3 5 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1591,6030
492,3084,Option de base simple,1 D3 G,1 D3 5 G,2209,LANGUE MODERNE III ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,121,1593,6030
493,3084,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
507,3084,Option de base groupée,1 D3 P,1 D3 7B P,3309,"OUVRIER/OUVRIERE EN RENOVATION, RESTAURATION ET CONSERVATION DU BATIMENT",2014-09-01,9999-12-31,,En cours,6022,57,128,805,6030
508,3084,Option de base groupée,1 D3 P,1 D3 5 P,8123,AIDE FAMILIAL/AIDE FAMILIALE,2014-09-01,9999-12-31,,En cours,6022,57,126,916,6030
509,3084,Option de base groupée,1 D3 P,1 D3 7B P,8216,AIDE-SOIGNANT/AIDE-SOIGNANTE,2014-09-01,9999-12-31,,En cours,6022,57,128,925,6030
515,3084,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2409,ELECTRICIEN AUTOMATICIEN/ELECTRICIENNE AUTOMATICIENNE,2015-09-01,9999-12-31,,En cours,6022,58,132,706,6030
523,33,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
528,33,Option de base groupée,1 D2 P,1 D2 3 P,3416,EQUIPEMENT DU BATIMENT,2014-09-01,9999-12-31,,En cours,6022,50,107,806,6030
535,33,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
536,33,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
537,33,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
538,33,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2014-09-01,9999-12-31,,En cours,6023,56,121,2493,6030
547,33,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2409,ELECTRICIEN AUTOMATICIEN/ELECTRICIENNE AUTOMATICIENNE,2014-09-01,9999-12-31,,En cours,6022,58,132,706,6030
552,231,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
553,231,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
558,231,Option de base groupée,1 D2 P,1 D2 3 P,3416,EQUIPEMENT DU BATIMENT,2014-09-01,9999-12-31,,En cours,6022,50,107,806,6030
559,231,Option de base groupée,1 D2 P,1 D2 3 P,4117,CUISINE ET SALLE,2014-09-01,9999-12-31,,En cours,6022,50,107,826,6030
562,231,Option de base groupée,1 D2 P,1 D2 3 P,7209,TRAVAUX DE BUREAU,2014-09-01,9999-12-31,,En cours,6022,50,107,896,6030
564,231,Option de base groupée,1 D2 TQ,1 D2 3 TQ,2301,ELECTROMECANIQUE,2014-09-01,9999-12-31,,En cours,6022,51,109,692,6030
565,231,Option de base groupée,1 D2 TQ,1 D2 3 TQ,7110,GESTION,2014-09-01,9999-12-31,,En cours,6022,51,109,888,6030
567,231,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
568,231,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
569,231,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
571,231,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2014-09-01,9999-12-31,,En cours,6023,56,121,2493,6030
574,231,Option de base groupée,1 D3 P,1 D3 7B P,2415,COMPLEMENT EN MAINTENANCE D'EQUIPEMENTS TECHNIQUES,2014-09-01,9999-12-31,,En cours,6022,57,128,710,6030
576,231,Option de base groupée,1 D3 P,1 D3 7B P,3428,INSTALLATEUR/INSTALLATRICE EN CHAUFFAGE CENTRAL,2015-09-01,9999-12-31,,En cours,6022,57,128,810,6030
578,231,Option de base groupée,1 D3 P,1 D3 7B P,4125,TRAITEUR-ORGANISATEUR/TRAITEUR-ORGANISATRICE DE BANQUETS ET DE RECEPTIONS,2014-09-01,9999-12-31,,En cours,6022,57,128,834,6030
580,231,Option de base groupée,1 D3 P,1 D3 5 P,7405,AUXILIAIRE ADMINISTRATIF ET D'ACCUEIL/AUXILIAIRE ADMINISTRATIVE ET D'ACCUEIL,2014-09-01,9999-12-31,,En cours,6022,57,126,900,6030
581,231,Option de base groupée,1 D3 P,1 D3 7B P,7408,COMPLEMENT EN ACCUEIL,2014-09-01,9999-12-31,,En cours,6022,57,128,903,6030
583,231,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2409,ELECTRICIEN AUTOMATICIEN/ELECTRICIENNE AUTOMATICIENNE,2014-09-01,9999-12-31,,En cours,6022,58,132,706,6030
584,231,Option de base groupée,1 D3 TQ,1 D3 5 TQ,7124,TECHNICIEN/TECHNICIENNE EN COMPTABILITE,2014-09-01,9999-12-31,,En cours,6022,58,132,891,6030
587,419,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
588,419,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
589,419,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
591,419,Option de base groupée,1 D2 P,1 D2 3 P,2105,ELECTRICITE,2014-09-01,9999-12-31,,En cours,6022,50,107,681,6030
593,419,Option de base groupée,1 D2 P,1 D2 3 P,5228,CONFECTION,2014-09-01,9999-12-31,,En cours,6022,50,107,852,6030
595,419,Option de base groupée,1 D2 TQ,1 D2 3 TQ,2321,INDUSTRIE GRAPHIQUE,2014-09-01,9999-12-31,,En cours,6022,51,109,696,6030
597,419,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
598,419,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
599,419,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
600,419,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
601,419,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2014-09-01,9999-12-31,,En cours,6023,56,121,2493,6030
602,419,Option de base simple,1 D3 G,1 D3 5 G,2209,LANGUE MODERNE III ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,121,1593,6030
605,419,Option de base groupée,1 D3 P,1 D3 7B P,2415,COMPLEMENT EN MAINTENANCE D'EQUIPEMENTS TECHNIQUES,2014-09-01,9999-12-31,,En cours,6022,57,128,710,6030
614,263,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
615,263,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
616,263,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
618,263,Option de base groupée,1 D2 TQ,1 D2 3 TQ,6111,TECHNIQUES ARTISTIQUES,2014-09-01,9999-12-31,,En cours,6022,51,109,863,6030
619,263,Option de base groupée,1 D2 TQ,1 D2 3 TQ,8120,TECHNIQUES SOCIALES ET D'ANIMATION,2014-09-01,9999-12-31,,En cours,6022,51,109,913,6030
622,263,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
623,263,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
624,263,Option de base simple,1 D3 G,1 D3 5 G,2209,LANGUE MODERNE III ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,121,1593,6030
625,263,Option de base simple,1 D3 G,1 D3 5 G,2212,LANGUE MODERNE III ITALIEN,2014-09-01,9999-12-31,,En cours,6023,56,121,1597,6030
626,263,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
627,263,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
628,263,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
629,263,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2014-09-01,9999-12-31,,En cours,6023,56,121,2493,6030
631,263,Option de base groupée,1 D3 TQ,1 D3 5 TQ,7124,TECHNICIEN/TECHNICIENNE EN COMPTABILITE,2014-09-01,9999-12-31,,En cours,6022,58,132,891,6030
632,263,Option de base groupée,1 D3 TQ,1 D3 5 TQ,8405,ANIMATEUR/ANIMATRICE,2014-09-01,9999-12-31,,En cours,6022,58,132,939,6030
674,2826,Option de base groupée,1 D2 P,1 D2 3 P,2507,MECANIQUE GARAGE,2014-09-01,9999-12-31,,En cours,6022,50,107,713,6030
675,2826,Option de base groupée,1 D2 P,1 D2 3 P,8108,SERVICES SOCIAUX,2014-09-01,9999-12-31,,En cours,6022,50,107,909,6030
676,2826,Option de base groupée,1 D2 P,1 D2 3 P,8304,COIFFURE,2014-09-01,9999-12-31,,En cours,6022,50,107,928,6030
682,2826,Option de base groupée,1 D2 TQ,1 D2 3 TQ,8120,TECHNIQUES SOCIALES ET D'ANIMATION,2014-09-01,9999-12-31,,En cours,6022,51,109,913,6030
689,2826,Option de base groupée,1 D3 P,1 D3 7B P,2415,COMPLEMENT EN MAINTENANCE D'EQUIPEMENTS TECHNIQUES,2014-09-01,2021-08-31,,En cours,6022,57,128,710,6030
691,2826,Option de base groupée,1 D3 P,1 D3 5 P,8207,PUERICULTURE,2014-09-01,9999-12-31,,En cours,6022,57,126,919,6030
692,2826,Option de base groupée,1 D3 P,1 D3 7B P,8213,PUERICULTEUR/PUERICULTRICE,2014-09-01,9999-12-31,,En cours,6022,57,128,922,6030
700,2826,Option de base groupée,1 D3 TQ,1 D3 5 TQ,8405,ANIMATEUR/ANIMATRICE,2014-09-01,9999-12-31,,En cours,6022,58,132,939,6030
703,2334,Option de base simple,1 D2 G,1 D2 3 G,2119,LANGUE MODERNE II ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,49,105,1586,6030
704,2334,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
705,2334,Option de base simple,1 D2 G,1 D2 3 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1591,6030
706,2334,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
707,2334,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
712,2334,Option de base simple,1 D3 G,1 D3 5 G,2006,LANGUE MODERNE I ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,121,1582,6030
713,2334,Option de base simple,1 D3 G,1 D3 5 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1583,6030
714,2334,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
715,2334,Option de base simple,1 D3 G,1 D3 5 G,2119,LANGUE MODERNE II ALLEMAND,2014-09-01,9999-12-31,,En cours,6023,56,121,1586,6030
716,2334,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
717,2334,Option de base simple,1 D3 G,1 D3 5 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1591,6030
718,2334,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
719,2334,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
720,2334,Option de base simple,1 D3 G,1 D3 5 G,2814,LATIN,2014-09-01,9999-12-31,,En cours,6023,56,121,1607,6030
721,2334,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
722,2334,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2014-09-01,9999-12-31,,En cours,6023,56,121,2493,6030
725,1826,Option de base simple,1 D2 G,1 D2 3 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1587,6030
726,1826,Option de base simple,1 D2 G,1 D2 3 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,49,105,1591,6030
727,1826,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,49,105,1822,6030
728,1826,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2015-09-01,9999-12-31,,En cours,6023,49,105,1607,6030
730,1826,Option de base groupée,1 D2 P,1 D2 3 P,2105,ELECTRICITE,2014-09-01,9999-12-31,,En cours,6022,50,107,681,6030
731,1826,Option de base groupée,1 D2 P,1 D2 3 P,3102,BOIS,2014-09-01,9999-12-31,,En cours,6022,50,107,770,6030
732,1826,Option de base groupée,1 D2 P,1 D2 3 P,7209,TRAVAUX DE BUREAU,2014-09-01,9999-12-31,,En cours,6022,50,107,896,6030
734,1826,Option de base groupée,1 D2 TQ,1 D2 3 TQ,2301,ELECTROMECANIQUE,2014-09-01,9999-12-31,,En cours,6022,51,109,692,6030
735,1826,Option de base groupée,1 D2 TQ,1 D2 3 TQ,9109,TECHNIQUES SCIENCES,2014-09-01,9999-12-31,,En cours,6022,51,109,948,6030
737,1826,Option de base simple,1 D3 G,1 D3 5 G,2007,LANGUE MODERNE I ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1583,6030
738,1826,Option de base simple,1 D3 G,1 D3 5 G,2008,LANGUE MODERNE I NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1584,6030
739,1826,Option de base simple,1 D3 G,1 D3 5 G,2120,LANGUE MODERNE II ANGLAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1587,6030
740,1826,Option de base simple,1 D3 G,1 D3 5 G,2121,LANGUE MODERNE II NEERLANDAIS,2014-09-01,9999-12-31,,En cours,6023,56,121,1591,6030
741,1826,Option de base simple,1 D3 G,1 D3 5 G,2213,LANGUE MODERNE III ESPAGNOL,2014-09-01,9999-12-31,,En cours,6023,56,121,1596,6030
742,1826,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2014-09-01,9999-12-31,,En cours,6023,56,121,1822,6030
743,1826,Option de base simple,1 D3 G,1 D3 5 G,3101,MATHEMATIQUE,2014-09-01,9999-12-31,,En cours,6023,56,121,1629,6030
744,1826,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2014-09-01,9999-12-31,,En cours,6023,56,121,2493,6030
747,1826,Option de base groupée,1 D3 P,1 D3 7B P,2415,COMPLEMENT EN MAINTENANCE D'EQUIPEMENTS TECHNIQUES,2014-09-01,9999-12-31,,En cours,6022,57,128,710,6030
750,1826,Option de base groupée,1 D3 P,1 D3 7B P,3426,COMPLEMENT EN AGENCEMENT D'INTERIEUR,2014-09-01,9999-12-31,,En cours,6022,57,128,809,6030
751,1826,Option de base groupée,1 D3 P,1 D3 5 P,7405,AUXILIAIRE ADMINISTRATIF ET D'ACCUEIL/AUXILIAIRE ADMINISTRATIVE ET D'ACCUEIL,2014-09-01,9999-12-31,,En cours,6022,57,126,900,6030
