NS_SA_ID,PRIMAIRE_SELECT,PRIM_CONNAIT_ECOL_SECOND,CO_ANNEE_ETUDES
233659,primaire_select,prim_connait_ecol_second,1 D2 4 G
233661,primaire_select,prim_connait_ecol_second,1 D2 4 G
233662,primaire_select,prim_connait_ecol_second,1 D2 4 G
233665,primaire_select,prim_connait_ecol_second,1 D2 4 G
233666,primaire_select,prim_connait_ecol_second,1 D2 4 G
233671,primaire_select,prim_connait_ecol_second,1 D2 4 G
233672,primaire_select,prim_connait_ecol_second,1 D2 4 G
233678,primaire_select,prim_connait_ecol_second,1 D2 4 G
233679,primaire_select,prim_connait_ecol_second,1 D2 4 G
233681,primaire_select,prim_connait_ecol_second,1 D2 4 G
233682,primaire_select,prim_connait_ecol_second,1 D2 4 G
233698,primaire_select,prim_connait_ecol_second,1 D2 4 G
233699,primaire_select,prim_connait_ecol_second,1 D2 4 G
233709,primaire_select,prim_connait_ecol_second,1 D2 4 G
233712,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233716,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233722,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233723,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233725,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233726,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233728,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233730,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233732,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233733,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233734,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233735,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233736,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233737,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233738,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233740,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233741,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233742,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233743,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233744,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233745,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233746,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233747,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233750,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233753,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233754,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233755,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233757,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233758,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233759,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233761,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233764,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233766,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233769,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233773,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233774,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233777,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233781,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233783,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233784,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233785,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233786,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233788,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233793,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233795,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233796,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233799,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233802,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233803,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233804,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233808,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233813,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233814,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233815,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233816,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233817,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233818,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233819,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233820,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233821,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233831,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233832,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233839,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233841,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233843,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233844,primaire_select,prim_connait_ecol_second,1 D2 3 TT
233846,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233847,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233848,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233849,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233850,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233854,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233857,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233862,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233863,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233864,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233865,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233867,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233869,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233870,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233871,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233874,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233875,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233876,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233877,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233882,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233895,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233896,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233898,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233899,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233904,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233905,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233906,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233907,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233909,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233910,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233911,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233912,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233913,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233914,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233916,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233918,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233919,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233920,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233921,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233922,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233923,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233924,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233928,primaire_select,prim_connait_ecol_second,1 D2 3 TQ
233929,primaire_select,prim_connait_ecol_second,1 D2 3 P
233930,primaire_select,prim_connait_ecol_second,1 D2 3 P
233931,primaire_select,prim_connait_ecol_second,1 D2 3 P
233934,primaire_select,prim_connait_ecol_second,1 D2 3 P
233935,primaire_select,prim_connait_ecol_second,1 D2 3 P
233938,primaire_select,prim_connait_ecol_second,1 D2 3 P
233940,primaire_select,prim_connait_ecol_second,1 D2 3 P
233942,primaire_select,prim_connait_ecol_second,1 D2 3 P
233943,primaire_select,prim_connait_ecol_second,1 D2 3 P
233945,primaire_select,prim_connait_ecol_second,1 D2 3 P
233946,primaire_select,prim_connait_ecol_second,1 D2 3 P
233947,primaire_select,prim_connait_ecol_second,1 D2 3 P
233948,primaire_select,prim_connait_ecol_second,1 D2 3 P
233958,primaire_select,prim_connait_ecol_second,1 D2 3 P
233959,primaire_select,prim_connait_ecol_second,1 D2 3 P
233962,primaire_select,prim_connait_ecol_second,1 D2 3 P
233965,primaire_select,prim_connait_ecol_second,1 D2 3 P
233968,primaire_select,prim_connait_ecol_second,1 D2 3 P
233969,primaire_select,prim_connait_ecol_second,1 D2 3 P
233970,primaire_select,prim_connait_ecol_second,1 D2 3 P
233973,primaire_select,prim_connait_ecol_second,1 D2 3 P
233975,primaire_select,prim_connait_ecol_second,1 D2 3 P
233977,primaire_select,prim_connait_ecol_second,1 D2 3 P
233978,primaire_select,prim_connait_ecol_second,1 D2 3 P
233979,primaire_select,prim_connait_ecol_second,1 D2 3 P
233981,primaire_select,prim_connait_ecol_second,1 D2 3 P
233982,primaire_select,prim_connait_ecol_second,1 D2 3 P
233983,primaire_select,prim_connait_ecol_second,1 D2 3 P
233984,primaire_select,prim_connait_ecol_second,1 D2 3 P
233985,primaire_select,prim_connait_ecol_second,1 D2 3 P
233986,primaire_select,prim_connait_ecol_second,1 D2 3 P
233987,primaire_select,prim_connait_ecol_second,1 D2 3 P
233988,primaire_select,prim_connait_ecol_second,1 D2 3 P
233995,primaire_select,prim_connait_ecol_second,1 D2 3 P
233997,primaire_select,prim_connait_ecol_second,1 D2 3 P
233998,primaire_select,prim_connait_ecol_second,1 D2 3 P
233999,primaire_select,prim_connait_ecol_second,1 D2 3 P
234000,primaire_select,prim_connait_ecol_second,1 D2 3 P
234001,primaire_select,prim_connait_ecol_second,1 D2 3 P
234002,primaire_select,prim_connait_ecol_second,1 D2 3 P
234004,primaire_select,prim_connait_ecol_second,1 D2 3 P
234006,primaire_select,prim_connait_ecol_second,1 D2 3 P
234007,primaire_select,prim_connait_ecol_second,1 D2 3 P
234009,primaire_select,prim_connait_ecol_second,1 D2 3 P
234011,primaire_select,prim_connait_ecol_second,1 D2 3 P
234012,primaire_select,prim_connait_ecol_second,1 D2 3 P
234013,primaire_select,prim_connait_ecol_second,1 D2 3 P
234015,primaire_select,prim_connait_ecol_second,1 D2 3 P
234016,primaire_select,prim_connait_ecol_second,1 D2 3 P
234018,primaire_select,prim_connait_ecol_second,1 D2 3 G
234019,primaire_select,prim_connait_ecol_second,1 D2 3 G
234020,primaire_select,prim_connait_ecol_second,1 D2 3 G
234021,primaire_select,prim_connait_ecol_second,1 D2 3 G
234022,primaire_select,prim_connait_ecol_second,1 D2 3 G
234023,primaire_select,prim_connait_ecol_second,1 D2 3 G
234025,primaire_select,prim_connait_ecol_second,1 D2 3 G
234026,primaire_select,prim_connait_ecol_second,1 D2 3 G
234027,primaire_select,prim_connait_ecol_second,1 D2 3 G
234032,primaire_select,prim_connait_ecol_second,1 D2 3 G
234033,primaire_select,prim_connait_ecol_second,1 D2 3 G
234034,primaire_select,prim_connait_ecol_second,1 D2 3 G
234035,primaire_select,prim_connait_ecol_second,1 D2 3 G
234036,primaire_select,prim_connait_ecol_second,1 D2 3 G
234041,primaire_select,prim_connait_ecol_second,1 D2 3 G
234042,primaire_select,prim_connait_ecol_second,1 D2 3 G
234044,primaire_select,prim_connait_ecol_second,1 D2 3 G
234045,primaire_select,prim_connait_ecol_second,1 D2 3 G
234047,primaire_select,prim_connait_ecol_second,1 D2 3 G
234049,primaire_select,prim_connait_ecol_second,1 D2 3 G
234050,primaire_select,prim_connait_ecol_second,1 D2 3 G
234052,primaire_select,prim_connait_ecol_second,1 D2 3 G
234054,primaire_select,prim_connait_ecol_second,1 D2 3 G
234055,primaire_select,prim_connait_ecol_second,1 D2 3 G
234066,primaire_select,prim_connait_ecol_second,1 D2 3 G
234068,primaire_select,prim_connait_ecol_second,1 D2 3 G
234069,primaire_select,prim_connait_ecol_second,1 D2 3 G
234072,primaire_select,prim_connait_ecol_second,1 D2 3 G
234074,primaire_select,prim_connait_ecol_second,1 D2 3 G
234075,primaire_select,prim_connait_ecol_second,1 D2 3 G
234076,primaire_select,prim_connait_ecol_second,1 D2 3 G
234077,primaire_select,prim_connait_ecol_second,1 D2 3 G
234078,primaire_select,prim_connait_ecol_second,1 D2 3 G
234079,primaire_select,prim_connait_ecol_second,1 D2 3 G
234080,primaire_select,prim_connait_ecol_second,1 D2 3 G
234081,primaire_select,prim_connait_ecol_second,1 D2 3 G
234082,primaire_select,prim_connait_ecol_second,1 D2 3 G
234083,primaire_select,prim_connait_ecol_second,1 D2 3 G
234084,primaire_select,prim_connait_ecol_second,1 D2 3 G
234086,primaire_select,prim_connait_ecol_second,1 D2 3 G
234087,primaire_select,prim_connait_ecol_second,1 D2 3 G
234088,primaire_select,prim_connait_ecol_second,1 D2 3 G
234089,primaire_select,prim_connait_ecol_second,1 D2 3 G
234090,primaire_select,prim_connait_ecol_second,1 D2 3 G
234091,primaire_select,prim_connait_ecol_second,1 D2 3 G
234092,primaire_select,prim_connait_ecol_second,1 D2 3 G
234093,primaire_select,prim_connait_ecol_second,1 D2 3 G
234095,primaire_select,prim_connait_ecol_second,1 D2 3 G
234097,primaire_select,prim_connait_ecol_second,1 D2 3 G
234098,primaire_select,prim_connait_ecol_second,1 D2 3 G
234100,primaire_select,prim_connait_ecol_second,1 D2 3 G
234102,primaire_select,prim_connait_ecol_second,1 D2 3 G
234103,primaire_select,prim_connait_ecol_second,1 D2 3 G
234105,primaire_select,prim_connait_ecol_second,1 D2 3 G
234107,primaire_select,prim_connait_ecol_second,1 D2 3 G
234111,primaire_select,prim_connait_ecol_second,1 D2 3 G
234112,primaire_select,prim_connait_ecol_second,1 D2 3 G
234113,primaire_select,prim_connait_ecol_second,1 D2 3 G
234115,primaire_select,prim_connait_ecol_second,1 D2 3 G
234116,primaire_select,prim_connait_ecol_second,1 D2 3 G
234117,primaire_select,prim_connait_ecol_second,1 D2 3 G
234118,primaire_select,prim_connait_ecol_second,1 D2 3 G
234119,primaire_select,prim_connait_ecol_second,1 D2 3 G
234120,primaire_select,prim_connait_ecol_second,1 D2 3 G
234121,primaire_select,prim_connait_ecol_second,1 D2 3 G
234122,primaire_select,prim_connait_ecol_second,1 D2 3 G
234123,primaire_select,prim_connait_ecol_second,1 D2 3 G
234124,primaire_select,prim_connait_ecol_second,1 D2 3 G
234125,primaire_select,prim_connait_ecol_second,1 D2 3 G
234126,primaire_select,prim_connait_ecol_second,1 D2 3 G
234128,primaire_select,prim_connait_ecol_second,1 D2 3 G
234130,primaire_select,prim_connait_ecol_second,1 D2 3 G
234131,primaire_select,prim_connait_ecol_second,1 D2 3 G
234132,primaire_select,prim_connait_ecol_second,1 D2 3 G
234134,primaire_select,prim_connait_ecol_second,1 D2 3 G
234135,primaire_select,prim_connait_ecol_second,1 D2 3 G
234136,primaire_select,prim_connait_ecol_second,1 D2 3 G
234147,primaire_select,prim_connait_ecol_second,1 D2 3 G
234148,primaire_select,prim_connait_ecol_second,1 D2 3 G
234149,primaire_select,prim_connait_ecol_second,1 D2 3 G
234150,primaire_select,prim_connait_ecol_second,1 D2 3 G
234151,primaire_select,prim_connait_ecol_second,1 D2 3 G
234152,primaire_select,prim_connait_ecol_second,1 D2 3 G
234153,primaire_select,prim_connait_ecol_second,1 D2 3 G
234154,primaire_select,prim_connait_ecol_second,1 D2 3 G
234155,primaire_select,prim_connait_ecol_second,1 D2 3 G
234156,primaire_select,prim_connait_ecol_second,1 D2 3 G
234157,primaire_select,prim_connait_ecol_second,1 D2 3 G
234158,primaire_select,prim_connait_ecol_second,1 D2 3 G
234159,primaire_select,prim_connait_ecol_second,1 D2 3 G
234160,primaire_select,prim_connait_ecol_second,1 D2 3 G
234161,primaire_select,prim_connait_ecol_second,1 D2 3 G
234162,primaire_select,prim_connait_ecol_second,1 D2 3 G
234163,primaire_select,prim_connait_ecol_second,1 D2 3 G
234164,primaire_select,prim_connait_ecol_second,1 D2 3 G
234165,primaire_select,prim_connait_ecol_second,1 D2 3 G
234179,primaire_select,prim_connait_ecol_second,1 D2 3 G
234185,primaire_select,prim_connait_ecol_second,1 D2 3 G
234188,primaire_select,prim_connait_ecol_second,1 D2 3 G
234189,primaire_select,prim_connait_ecol_second,1 D2 3 G
234196,primaire_select,prim_connait_ecol_second,1 D2 3 G
234197,primaire_select,prim_connait_ecol_second,1 D2 3 G
234200,primaire_select,prim_connait_ecol_second,1 D2 3 G
234201,primaire_select,prim_connait_ecol_second,1 D2 3 G
234202,primaire_select,prim_connait_ecol_second,1 D2 3 G
234203,primaire_select,prim_connait_ecol_second,1 D2 3 G
234205,primaire_select,prim_connait_ecol_second,1 D2 3 G
234206,primaire_select,prim_connait_ecol_second,1 D2 3 G
234207,primaire_select,prim_connait_ecol_second,1 D2 3 G
234208,primaire_select,prim_connait_ecol_second,1 D2 3 G
234209,primaire_select,prim_connait_ecol_second,1 D2 3 G
234215,primaire_select,prim_connait_ecol_second,1 D2 3 G
234216,primaire_select,prim_connait_ecol_second,1 D2 3 G
234217,primaire_select,prim_connait_ecol_second,1 D2 3 G
234225,primaire_select,prim_connait_ecol_second,1 D2 3 G
234226,primaire_select,prim_connait_ecol_second,1 D2 3 G
234227,primaire_select,prim_connait_ecol_second,1 D2 3 G
234228,primaire_select,prim_connait_ecol_second,1 D2 3 G
234229,primaire_select,prim_connait_ecol_second,1 D2 3 G
234230,primaire_select,prim_connait_ecol_second,1 D2 3 G
234231,primaire_select,prim_connait_ecol_second,1 D2 3 G
234232,primaire_select,prim_connait_ecol_second,1 D2 3 G
234233,primaire_select,prim_connait_ecol_second,1 D2 3 G
234235,primaire_select,prim_connait_ecol_second,1 D2 3 G
234236,primaire_select,prim_connait_ecol_second,1 D2 3 G
234237,primaire_select,prim_connait_ecol_second,1 D2 3 G
234238,primaire_select,prim_connait_ecol_second,1 D2 3 G
234241,primaire_select,prim_connait_ecol_second,1 D2 3 G
234243,primaire_select,prim_connait_ecol_second,1 D2 3 G
234245,primaire_select,prim_connait_ecol_second,1 D2 3 AT
234247,primaire_select,prim_connait_ecol_second,1 D2 3 AT
234248,primaire_select,prim_connait_ecol_second,1 D2 3 AT
