HAND_ID,NS_ETAB_ID,CO_ETUDE_ID,TE_LM,CO_VALEUR,DT_DEBUT,DT_FIN,SW_LM_1,SW_LM_2,SW_LM_3,SW_LM_1_OBG,SW_LM_2_OBG,SW_LM_3_OBG
15700,1999,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15701,1999,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15702,1999,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15703,1999,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15704,1999,TT21 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
15705,1999,TT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
15706,1999,TT22 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
15707,1999,TT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
15708,1999,TT22R,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
15709,1999,TT22R,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
15710,1999,TT31 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
15711,1999,TT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
15712,1999,TT32 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
15713,1999,TT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
15714,2000,GT21 ,Allemand,DE,2014-09-01,9999-12-31,N,O,N,N,N,N
15715,2000,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15716,2000,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15717,2000,GT22 ,Allemand,DE,2014-09-01,9999-12-31,N,O,N,N,N,N
15718,2000,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15719,2000,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15720,2000,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,O,N,N,N,N
15721,2000,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15722,2000,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
15723,2000,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15724,2000,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,O,N,N,N,N
15725,2000,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15726,2000,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
15727,2000,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15728,2000,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15729,2000,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15730,2000,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15731,2000,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15732,2000,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15733,2000,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15734,2000,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15735,2000,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15736,2000,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15737,2000,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15738,2000,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15739,2000,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15740,2000,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15741,2000,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15742,2000,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15743,2000,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15744,2000,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15745,2000,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15746,2000,PQ33C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15747,2000,PQ33C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15748,2000,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15749,2000,TT21 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
15750,2000,TT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
15751,2000,TT22 ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
15752,2000,TT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
15753,2000,TT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15754,2000,TT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
15755,2000,TT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
15756,2000,TT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15757,2000,TT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
15758,2000,TT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
15759,2001,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15760,2001,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15761,2001,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15762,2001,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15763,2001,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15764,2001,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15765,2001,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15766,2001,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15767,2001,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15768,2001,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15769,2001,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,O,O,N,N,N
15770,2001,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,O,N,N,N
15771,2001,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
15772,2001,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15773,2001,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,O,O,N,N,N
15774,2001,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,O,N,N,N
15775,2001,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
15776,2001,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15777,2002,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15778,2002,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15779,2002,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15780,2002,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15781,2002,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15782,2002,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15783,2002,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15784,2002,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15785,2002,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15786,2002,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15787,2003,GT21 ,Allemand,DE,2014-09-01,9999-12-31,N,O,N,N,N,N
15788,2003,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15789,2003,GT21 ,Espagnol,ES,2014-09-01,9999-12-31,N,O,N,N,N,N
15790,2003,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15791,2003,GT22 ,Allemand,DE,2014-09-01,9999-12-31,N,O,N,N,N,N
15792,2003,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15793,2003,GT22 ,Espagnol,ES,2014-09-01,9999-12-31,N,O,N,N,N,N
15794,2003,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15795,2003,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,O,N,N,N,N
15796,2003,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15797,2003,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,O,N,N,N,N
15798,2003,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15799,2003,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,O,N,N,N,N
15800,2003,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15801,2003,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,O,N,N,N,N
15802,2003,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15803,2004,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15804,2004,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15805,2004,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15806,2004,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15807,2004,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15808,2004,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15809,2004,GT21 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15810,2004,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15811,2004,GT22 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15812,2004,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15813,2004,GT31 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15814,2004,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
15815,2004,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15816,2004,GT32 ,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
15817,2004,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
15818,2004,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,N,N,N,N
15819,2009,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15820,2009,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15821,2009,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15822,2009,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15823,2009,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15824,2009,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15825,2009,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15826,2009,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15827,2009,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15828,2009,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15829,2009,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15830,2009,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15831,2009,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15832,2009,PC4C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15833,2009,PC4C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15834,2009,PC4C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15835,2009,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15836,2009,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15837,2009,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15838,2009,PC5C ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15839,2009,PC5C ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15840,2009,PC5C ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15841,2009,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
15842,2009,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
15843,2009,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
15844,2009,PC6C ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
15845,2009,PC6C ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
15846,2009,PC6C ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
15847,2009,PQD2C,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15848,2009,PQD2C,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15849,2009,PQD2C,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15850,2009,PQI24,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15851,2009,PQI24,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15852,2009,PQI24,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15853,2009,PQI3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15854,2009,PQI3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15855,2009,PQI3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15856,2009,PQI34,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15857,2009,PQI34,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15858,2009,PQI34,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15859,2009,PQI4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15860,2009,PQI4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15861,2009,PQI4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15862,2009,PQSC ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15863,2009,PQSC ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15864,2009,PQSC ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15865,2009,PQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15866,2009,PQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15867,2009,PQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15868,2009,PQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15869,2009,PQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15870,2009,PQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15871,2009,PQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15872,2009,PQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15873,2009,PQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15874,2009,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15875,2009,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15876,2009,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15877,2009,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15878,2009,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15879,2009,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15880,2009,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15881,2009,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15882,2009,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15883,2009,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15884,2009,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15885,2009,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15886,2009,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15887,2009,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15888,2009,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15889,2009,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15890,2009,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15891,2009,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15892,2009,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15893,2009,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15894,2009,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15895,2009,PQ33C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15896,2009,PQ33C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15897,2009,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15898,2009,TQC4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15899,2009,TQC4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15900,2009,TQC4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15901,2009,TQC5 ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15902,2009,TQC5 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15903,2009,TQC5 ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15904,2009,TQC6 ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
15905,2009,TQC6 ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
15906,2009,TQC6 ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
15907,2009,TQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15908,2009,TQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15909,2009,TQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15910,2009,TQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15911,2009,TQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15912,2009,TQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15913,2009,TQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15914,2009,TQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15915,2009,TQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15916,2009,TQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15917,2009,TQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15918,2009,TQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15919,2009,TQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15920,2009,TQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15921,2009,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15922,2009,TQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15923,2009,TQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15924,2009,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15925,2009,TQ22R,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15926,2009,TQ22R,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15927,2009,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15928,2009,TQ3C ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,N,N,N
15929,2009,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15930,2009,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15931,2009,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15932,2009,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15933,2009,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15934,2009,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15935,2011,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15936,2011,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15937,2011,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15938,2011,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15939,2011,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15940,2011,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15941,2011,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15942,2011,PC4C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15943,2011,PC4C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15944,2011,PC4C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15945,2011,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15946,2011,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15947,2011,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15948,2011,PC5C ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15949,2011,PC5C ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15950,2011,PC5C ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15951,2011,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
15952,2011,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
15953,2011,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
15954,2011,PC6C ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
15955,2011,PC6C ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
15956,2011,PC6C ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
15957,2011,PQD2C,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15958,2011,PQD2C,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15959,2011,PQD2C,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15960,2011,PQI24,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15961,2011,PQI24,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15962,2011,PQI24,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15963,2011,PQI3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15964,2011,PQI3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15965,2011,PQI3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15966,2011,PQI34,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15967,2011,PQI34,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15968,2011,PQI34,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15969,2011,PQI4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15970,2011,PQI4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15971,2011,PQI4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15972,2011,PQSC ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15973,2011,PQSC ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15974,2011,PQSC ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15975,2011,PQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15976,2011,PQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15977,2011,PQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15978,2011,PQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15979,2011,PQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15980,2011,PQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15981,2011,PQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15982,2011,PQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15983,2011,PQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15984,2011,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
15985,2011,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
15986,2011,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
15987,2011,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15988,2011,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15989,2011,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15990,2011,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15991,2011,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
15992,2011,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
15993,2011,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
15994,2011,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
