"NS_ETAB_ID","CO_ETUDE_ID","TE_LIBL_CRT","CO_UNI_ID","DT_DEBUT","DT_FIN"
124,GT33L,"1 D3 7L G                ","112",2019-09-01,2020-08-31
124,GT33L,"1 D3 7L G                ","112",2020-09-01,9999-12-31
124,GT33M,"1 D3 7M G                ","112",2017-09-01,2018-08-31
124,GT33M,"1 D3 7M G                ","112",2018-09-01,2019-08-31
124,GT33M,"1 D3 7M G                ","112",2019-09-01,2020-08-31
124,GT33M,"1 D3 7M G                ","112",2020-09-01,9999-12-31
124,GT33P,"1 D3 7PES                ","112",2017-09-01,2018-08-31
124,GT33P,"1 D3 7PES                ","112",2018-09-01,2019-08-31
124,GT33P,"1 D3 7PES                ","112",2019-09-01,2020-08-31
124,GT33P,"1 D3 7PES                ","112",2020-09-01,9999-12-31
124,GT33S,"1 D3 7S G                ","112",2017-09-01,2018-08-31
124,GT33S,"1 D3 7S G                ","112",2018-09-01,2019-08-31
124,GT33S,"1 D3 7S G                ","112",2019-09-01,2020-08-31
124,GT33S,"1 D3 7S G                ","112",2020-09-01,9999-12-31
124,PC4  ,"1 DQ 4 P                 ","112",2018-09-01,9999-12-31
124,PC4C ,R DQ 4 P                 ,"119",2018-09-01,9999-12-31
124,PC5  ,"1 DQ 5 P                 ","112",2019-09-01,9999-12-31
124,PC5C ,R DQ 5 P                 ,"119",2019-09-01,9999-12-31
124,PC6  ,"1 DQ 6 P                 ","112",2020-09-01,9999-12-31
124,PC6C ,R DQ 6 P                 ,"119",2020-09-01,9999-12-31
124,PQD2C,R DQ C2D P               ,"119",2019-09-01,9999-12-31
124,PQI24,R D2 P 45                ,"119",2014-09-01,9999-12-31
124,PQI3 ,R D2 3 P                 ,"119",2014-09-01,9999-12-31
124,PQI34,R D3 P 45                ,"119",2014-09-01,9999-12-31
124,PQI4 ,R D2 4 P                 ,"119",2014-09-01,9999-12-31
124,PQSC ,R D3 3 C P               ,"119",2018-09-01,9999-12-31
124,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
124,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
124,PQS3 ,R D3 7B P                ,"119",2014-09-01,9999-12-31
124,PQ2CC,"1 DQ C2D P               ","112",2019-09-01,9999-12-31
124,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
124,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
124,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
124,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
124,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
124,PQ33B,"1 D3 7B P                ","112",2018-09-01,9999-12-31
124,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
124,TQC4 ,"1 DQ 4 TQ                ","112",2018-09-01,9999-12-31
124,TQC4C,R DQ 4 TQ                ,"119",2018-09-01,9999-12-31
124,TQC5 ,"1 DQ 5 TQ                ","112",2019-09-01,9999-12-31
124,TQC6 ,"1 DQ 6 TQ                ","112",2020-09-01,9999-12-31
124,TQS1 ,R D3 5 TQ                ,"119",2019-09-01,2019-09-30
124,TQS1 ,R D3 5 TQ                ,"119",2019-10-01,9999-12-31
124,TQS2 ,R D3 6 TQ                ,"119",2019-09-01,2019-09-30
124,TQS2 ,R D3 6 TQ                ,"119",2019-10-01,9999-12-31
124,TQS3 ,R D3 7 TQ                ,"119",2019-09-01,2019-09-30
124,TQS3 ,R D3 7 TQ                ,"119",2019-10-01,9999-12-31
124,TQ2CC,"1 DQ C2D TQ              ","112",2019-09-01,9999-12-31
124,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
124,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
124,TQ22R,"1 D2 4R TQ               ","112",2016-01-15,9999-12-31
124,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
124,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
124,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
124,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
126,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
126,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
126,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
126,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
126,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
126,GT21 ,"1 D2 3 G                 ","112",2018-09-01,9999-12-31
126,GT22 ,"1 D2 4 G                 ","112",2018-09-01,9999-12-31
126,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
126,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
126,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
126,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
126,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
126,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
127,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
127,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
127,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
127,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
127,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
127,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
127,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
127,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
127,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
127,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
127,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
127,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
127,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
128,DASPA,DASPA                    ,"112",2019-09-01,2019-08-31
128,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
128,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
128,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
128,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
128,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
128,GT21 ,"1 D2 3 G                 ","112",2018-09-01,9999-12-31
128,GT22 ,"1 D2 4 G                 ","112",2018-09-01,9999-12-31
128,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
128,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
128,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
128,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
128,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
128,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
129,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
129,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
129,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
129,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
129,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
129,GT21 ,"1 D2 3 G                 ","112",2018-09-01,9999-12-31
129,GT22 ,"1 D2 4 G                 ","112",2018-09-01,9999-12-31
129,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
129,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
129,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
129,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
129,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
129,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
130,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
130,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
130,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
130,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
130,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
130,GT21 ,"1 D2 3 G                 ","112",2018-09-01,9999-12-31
130,GT22 ,"1 D2 4 G                 ","112",2018-09-01,9999-12-31
130,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
130,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
130,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
130,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
130,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
130,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
132,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
132,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
132,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
132,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
132,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
132,GT21 ,"1 D2 3 G                 ","112",2018-09-01,9999-12-31
132,GT22 ,"1 D2 4 G                 ","112",2018-09-01,9999-12-31
132,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
132,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
132,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
132,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
132,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
132,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
133,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
133,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
133,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
133,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
133,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
133,GT21 ,"1 D2 3 G                 ","112",2018-09-01,9999-12-31
133,GT22 ,"1 D2 4 G                 ","112",2018-09-01,9999-12-31
133,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
133,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
133,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
133,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
133,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
133,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
134,DASPA,DASPA                    ,"112",2020-09-01,2020-08-31
134,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
134,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
134,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
134,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
134,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
134,GT21 ,"1 D2 3 G                 ","112",2018-09-01,9999-12-31
134,GT22 ,"1 D2 4 G                 ","112",2018-09-01,9999-12-31
134,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
134,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
134,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
134,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
134,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
134,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
138,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
138,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
138,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
138,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
138,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
138,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
138,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
138,GT31 ,"1 D3 5 G                 ","112",2014-09-01,2016-08-31
138,GT31 ,"1 D3 5 G                 ","112",2016-09-01,2017-08-31
138,GT31 ,"1 D3 5 G                 ","112",2017-09-01,2018-08-31
138,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
138,GT32 ,"1 D3 6 G                 ","112",2014-09-01,2016-08-31
138,GT32 ,"1 D3 6 G                 ","112",2016-09-01,2017-08-31
138,GT32 ,"1 D3 6 G                 ","112",2017-09-01,2018-08-31
138,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
138,GT33L,"1 D3 7L G                ","112",2014-09-01,2016-08-31
138,GT33L,"1 D3 7L G                ","112",2016-09-01,2017-08-31
138,GT33L,"1 D3 7L G                ","112",2017-09-01,2018-08-31
138,GT33L,"1 D3 7L G                ","112",2018-09-01,9999-12-31
138,GT33M,"1 D3 7M G                ","112",2014-09-01,2016-08-31
138,GT33M,"1 D3 7M G                ","112",2016-09-01,2017-08-31
138,GT33M,"1 D3 7M G                ","112",2017-09-01,2018-08-31
138,GT33M,"1 D3 7M G                ","112",2018-09-01,9999-12-31
138,GT33S,"1 D3 7S G                ","112",2014-09-01,2016-08-31
138,GT33S,"1 D3 7S G                ","112",2016-09-01,2017-08-31
138,GT33S,"1 D3 7S G                ","112",2017-09-01,2018-08-31
138,GT33S,"1 D3 7S G                ","112",2018-09-01,9999-12-31
138,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
138,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
138,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
138,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
138,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
138,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
138,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
138,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
138,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
138,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
138,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
138,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
138,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
138,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
139,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
139,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
139,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
139,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
139,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
139,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
139,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
139,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
139,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
139,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
139,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
139,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
139,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
139,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
139,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
139,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
139,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
139,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
140,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
140,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
140,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
140,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
140,GT2D ,"1 D1 2D                  ","112",2015-09-01,9999-12-31
140,GT21 ,"1 D2 3 G                 ","112",2014-09-01,2015-08-31
140,GT21 ,"1 D2 3 G                 ","112",2015-09-01,2016-08-31
140,GT21 ,"1 D2 3 G                 ","112",2016-09-01,2017-08-31
140,GT21 ,"1 D2 3 G                 ","112",2017-09-01,2018-08-31
140,GT21 ,"1 D2 3 G                 ","112",2018-09-01,2019-08-31
140,GT21 ,"1 D2 3 G                 ","112",2019-01-15,9999-12-31
140,GT21 ,"1 D2 3 G                 ","112",2020-01-15,9999-12-31
140,GT21 ,"1 D2 3 G                 ","112",2021-01-15,9999-12-31
140,GT22 ,"1 D2 4 G                 ","112",2014-09-01,2015-08-31
140,GT22 ,"1 D2 4 G                 ","112",2015-09-01,2016-08-31
140,GT22 ,"1 D2 4 G                 ","112",2016-09-01,2017-08-31
140,GT22 ,"1 D2 4 G                 ","112",2017-09-01,2018-08-31
140,GT22 ,"1 D2 4 G                 ","112",2018-09-01,2019-08-31
140,GT22 ,"1 D2 4 G                 ","112",2019-01-15,9999-12-31
140,GT22 ,"1 D2 4 G                 ","112",2020-01-15,9999-12-31
140,GT22 ,"1 D2 4 G                 ","112",2021-01-15,9999-12-31
140,GT31 ,"1 D3 5 G                 ","112",2014-09-01,2016-08-31
140,GT31 ,"1 D3 5 G                 ","112",2016-09-01,2017-08-31
140,GT31 ,"1 D3 5 G                 ","112",2017-09-01,2018-08-31
140,GT31 ,"1 D3 5 G                 ","112",2018-09-01,2019-08-31
140,GT31 ,"1 D3 5 G                 ","112",2019-01-15,9999-12-31
140,GT32 ,"1 D3 6 G                 ","112",2014-09-01,2016-08-31
140,GT32 ,"1 D3 6 G                 ","112",2016-09-01,2017-08-31
140,GT32 ,"1 D3 6 G                 ","112",2017-09-01,2018-08-31
140,GT32 ,"1 D3 6 G                 ","112",2018-09-01,2019-08-31
140,GT32 ,"1 D3 6 G                 ","112",2019-01-15,9999-12-31
140,GT33L,"1 D3 7L G                ","112",2017-09-01,2018-08-31
140,GT33L,"1 D3 7L G                ","112",2018-09-01,2019-08-31
140,GT33L,"1 D3 7L G                ","112",2019-01-15,9999-12-31
140,GT33M,"1 D3 7M G                ","112",2017-09-01,2018-08-31
140,GT33M,"1 D3 7M G                ","112",2018-09-01,2019-08-31
140,GT33M,"1 D3 7M G                ","112",2019-01-15,9999-12-31
140,GT33P,"1 D3 7PES                ","112",2017-09-01,2018-08-31
140,GT33P,"1 D3 7PES                ","112",2018-09-01,2019-08-31
140,GT33P,"1 D3 7PES                ","112",2019-01-15,9999-12-31
140,GT33S,"1 D3 7S G                ","112",2017-09-01,2018-08-31
140,GT33S,"1 D3 7S G                ","112",2018-09-01,2019-08-31
140,GT33S,"1 D3 7S G                ","112",2019-01-15,9999-12-31
140,PC4  ,"1 DQ 4 P                 ","112",2018-09-01,9999-12-31
140,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
140,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
140,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
140,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
140,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
140,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
140,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
140,TQC4 ,"1 DQ 4 TQ                ","112",2018-09-01,9999-12-31
140,TQC5 ,"1 DQ 5 TQ                ","112",2019-09-01,9999-12-31
140,TQC6 ,"1 DQ 6 TQ                ","112",2020-09-01,9999-12-31
140,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
140,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
140,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
140,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
140,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
140,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
140,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
141,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
141,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
141,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
141,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
141,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
141,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
141,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
141,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
141,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
141,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
141,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
141,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
141,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
141,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
141,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
141,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
141,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
141,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
141,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
141,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
141,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
141,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
142,DASPA,DASPA                    ,"112",2018-09-01,2018-08-31
142,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
142,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
142,GT11S,"1 D1 1S                  ","112",2014-09-01,9999-12-31
142,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
142,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
142,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
