"NS_HABI_ID","NS_FORM_ID","NS_ETAB_ID_REF","NS_OBJ_MODHO_ID","NS_OBJ_MODLI_ID","NS_OBJ_MODPE_ID"
2465,445,5224,"3688","3683","3690"
2466,1291,21409,"3688","3683","3690"
2471,113,65017,"3688","3683","3690"
2472,175,65017,"3688","3683","3690"
2473,175,65017,"3688","3683","3690"
2474,401,95064,"3688","3683","3690"
2475,401,95064,"3688","3683","3690"
2476,113,95064,"3688","3683","3690"
2477,113,95064,"3688","3683","3690"
2478,116,95064,"3688","3683","3690"
2479,116,95064,"3688","3683","3690"
2480,121,95064,"3688","3683","3690"
2481,282,95064,"3688","3683","3690"
2482,289,95064,"3688","3683","3690"
2483,175,95064,"3688","3683","3690"
2484,175,95064,"3688","3683","3690"
2485,245,95064,"3688","3683","3690"
2486,258,95064,"3688","3683","3690"
2487,258,95064,"3688","3683","3690"
2488,277,95064,"3688","3683","3690"
2489,259,95064,"3688","3683","3690"
2490,259,95064,"3688","3683","3690"
2491,281,95064,"3688","3683","3690"
2492,258,5759,"3688","3683","3690"
2493,258,5759,"3688","3683","3690"
2494,259,5759,"3688","3683","3690"
2495,259,5759,"3688","3683","3690"
2496,175,21409,"3688","3683","3690"
2497,175,5964,"3688","3683","3690"
2498,175,5964,"3688","3683","3690"
2501,67,95080,"3688","3683","3690"
2502,67,95080,"3688","3683","3690"
2503,157,95080,"3688","3683","3690"
2504,157,95080,"3688","3683","3690"
2505,160,95080,"3688","3683","3690"
2506,160,95080,"3688","3683","3690"
2507,161,95080,"3688","3683","3690"
2508,161,95080,"3688","3683","3690"
2509,162,95080,"3688","3683","3690"
2510,162,95080,"3688","3683","3690"
2511,163,95080,"3688","3683","3690"
2512,163,95080,"3688","3683","3690"
2513,165,95080,"3688","3683","3690"
2514,165,95080,"3688","3683","3690"
2515,174,95080,"3688","3683","3690"
2516,174,95080,"3688","3683","3690"
2517,175,95080,"3688","3683","3690"
2518,175,95080,"3688","3683","3690"
2519,258,95080,"3688","3683","3690"
2520,258,95080,"3688","3683","3690"
2522,259,95080,"3688","3683","3690"
2523,259,95080,"3688","3683","3690"
2525,289,95080,"3688","3683","3690"
2526,157,95493,"3688","3683","3690"
2527,158,95493,"3688","3683","3690"
2528,159,95493,"3688","3683","3690"
2529,161,95493,"3688","3683","3690"
2530,162,95493,"3688","3683","3690"
2531,163,95493,"3688","3683","3690"
2532,164,95493,"3688","3683","3690"
2533,165,95493,"3688","3683","3690"
2534,175,95493,"3688","3683","3690"
2535,157,95274,"3688","3683","3690"
2536,160,95274,"3688","3683","3690"
2537,161,95274,"3688","3683","3690"
2538,162,95274,"3688","3683","3690"
2539,163,95274,"3688","3683","3690"
2540,164,95274,"3688","3683","3690"
2541,165,95274,"3688","3683","3690"
2542,174,95274,"3688","3683","3690"
2543,175,95274,"3688","3683","3690"
2544,116,95274,"3688","3683","3690"
2545,380,95274,"3688","3683","3690"
2551,116,22005,"3688","3683","3690"
2552,124,22005,"3688","3683","3690"
2553,113,95080,"3688","3683","3690"
2554,175,95080,"3688","3683","3690"
2561,382,23007,"3688","3683","3690"
2571,437,5231,"3689","3683","3690"
2572,432,5231,"3689","3683","3690"
2573,730,5224,"3688","3683;3685","3690"
2581,726,5224,"3689","3683","3690"
2582,729,5224,"3688","3683","3690"
2583,67,55010,"3688","3683","3690"
2584,162,55010,"3688","3683","3690"
2585,165,55010,"3688","3683","3690"
2586,173,55010,"3688","3683","3690"
2587,175,55010,"3688","3683","3690"
2588,258,22004,"3688","3683","3690"
2589,259,22004,"3688","3683","3690"
2591,732,5224,"3688","3683","3690"
2592,731,5224,"3688","3683","3690"
2593,821,2010,"3730","3683","3690"
2594,821,1217,"3730","3683","3690"
2595,821,3006,"3730","3683","3690"
2596,821,483,"3730","3683","3690"
2597,818,2469,"3730","3683","3690"
2598,818,163,"3730","3683","3690"
2599,818,956,"3730","3683","3690"
2600,818,1220,"3730","3683","3690"
2601,818,1422,"3730","3683","3690"
2602,818,1737,"3730","3683","3690"
2603,818,2032,"3730","3683","3690"
2604,818,1217,"3730","3683","3690"
2605,818,3012,"3730","3683","3690"
2606,809,3147,"3730","3683","3690"
2607,809,979,"3730","3683","3690"
2608,810,3233,"3730","3683","3690"
2609,810,41,"3730","3683","3690"
2610,810,1220,"3730","3683","3690"
2611,811,41,"3730","3683","3690"
2612,811,1782,"3730","3683","3690"
2613,812,41,"3730","3683","3690"
2614,812,3012,"3730","3683","3690"
2615,813,3233,"3730","3683","3690"
2616,813,158,"3730","3683","3690"
2617,813,1220,"3730","3683","3690"
2618,813,2150,"3730","3683","3690"
2619,813,2975,"3730","3683","3690"
2620,813,714,"3730","3683","3690"
2621,817,3197,"3730","3683","3690"
2622,817,483,"3730","3683","3690"
2623,816,1220,"3730","3683","3690"
2624,814,2468,"3730","3683","3690"
2625,814,167,"3730","3683","3690"
2626,814,151,"3730","3683","3690"
2627,814,41,"3730","3683","3690"
2628,814,918,"3730","3683","3690"
2629,814,1375,"3730","3683","3690"
2630,814,2160,"3730","3683","3690"
2631,814,1782,"3730","3683","3690"
2632,814,2032,"3730","3683","3690"
2633,814,2150,"3730","3683","3690"
2634,814,2021,"3730","3683","3690"
2635,814,1217,"3730","3683","3690"
2636,814,3011,"3730","3683","3690"
2637,814,646,"3730","3683","3690"
2638,814,2343,"3730","3683","3690"
2639,814,714,"3730","3683","3690"
2640,815,2468,"3730","3683","3690"
2641,815,167,"3730","3683","3690"
2642,815,151,"3730","3683","3690"
2643,815,918,"3730","3683","3690"
2644,815,1375,"3730","3683","3690"
2645,815,2160,"3730","3683","3690"
2646,815,1782,"3730","3683","3690"
2647,815,2032,"3730","3683","3690"
2648,815,2150,"3730","3683","3690"
2649,815,2021,"3730","3683","3690"
2650,815,1217,"3730","3683","3690"
2651,815,3006,"3730","3683","3690"
2652,815,3011,"3730","3683","3690"
2653,815,646,"3730","3683","3690"
2654,815,483,"3730","3683","3690"
2655,815,714,"3730","3683","3690"
2656,45,163,"3730","3683","3690"
2657,45,956,"3730","3683","3690"
2658,45,2032,"3730","3683","3690"
2659,45,1217,"3730","3683","3690"
2660,70,2468,"3730","3683","3690"
2661,70,3233,"3730","3683","3690"
2662,70,41,"3730","3683","3690"
2663,70,1220,"3730","3683","3690"
2664,70,2050,"3730","3683","3690"
2665,70,3006,"3730","3683","3690"
2666,70,646,"3730","3683","3690"
2667,70,714,"3730","3683","3690"
2668,67,1135,"3730","3683","3690"
2669,67,1146,"3730","3683","3690"
2670,67,1195,"3730","3683","3690"
2671,67,2051,"3730","3683","3690"
2672,67,1287,"3730","3683","3690"
2673,98,1510,"3730","3683","3690"
2674,98,3233,"3730","3683","3690"
2675,98,189,"3730","3683","3690"
2676,98,924,"3730","3683","3690"
2677,98,1220,"3730","3683","3690"
2678,98,1737,"3730","3683","3690"
2679,99,158,"3730","3683","3690"
2680,99,924,"3730","3683","3690"
2681,99,1220,"3730","3683","3690"
2682,99,2047,"3730","3683","3690"
2683,99,1217,"3730","3683","3690"
2684,99,2975,"3730","3683","3690"
2685,99,3179,"3730","3683","3690"
2686,113,164,"3730","3683","3690"
2687,113,192,"3730","3683","3690"
2688,113,158,"3730","3683","3690"
2689,113,216,"3730","3683","3690"
2690,113,928,"3730","3683","3690"
2691,113,981,"3730","3683","3690"
2692,113,1220,"3730","3683","3690"
2693,113,2160,"3730","3683","3690"
2694,113,1782,"3730","3683","3690"
2695,113,2048,"3730","3683","3690"
2696,113,2597,"3730","3683","3690"
2697,113,1596,"3730","3683","3690"
2698,113,3006,"3730","3683","3690"
2699,113,3011,"3730","3683","3690"
2700,113,1637,"3730","3683","3690"
2701,113,2357,"3730","3683","3690"
2702,113,2420,"3730","3683","3690"
2703,113,714,"3730","3683","3690"
2704,116,2468,"3730","3683","3690"
2705,116,3200,"3730","3683","3690"
2706,116,3233,"3730","3683","3690"
2707,116,164,"3730","3683","3690"
2708,116,167,"3730","3683","3690"
2709,116,189,"3730","3683","3690"
2710,116,192,"3730","3683","3690"
2711,116,168,"3730","3683","3690"
2712,116,156,"3730","3683","3690"
2713,116,158,"3730","3683","3690"
2714,116,216,"3730","3683","3690"
2715,116,918,"3730","3683","3690"
2716,116,924,"3730","3683","3690"
2717,116,1220,"3730","3683","3690"
2718,116,1135,"3730","3683","3690"
2719,116,2160,"3730","3683","3690"
2720,116,1903,"3730","3683","3690"
2721,116,1195,"3730","3683","3690"
2722,116,1422,"3730","3683","3690"
2723,116,1737,"3730","3683","3690"
2724,116,2713,"3730","3683","3690"
2725,116,2047,"3730","3683","3690"
2726,116,2150,"3730","3683","3690"
2727,116,2597,"3730","3683","3690"
2728,116,1217,"3730","3683","3690"
2729,116,1596,"3730","3683","3690"
2730,116,1345,"3730","3683","3690"
2731,116,3006,"3730","3683","3690"
2732,116,2975,"3730","3683","3690"
2733,116,646,"3730","3683","3690"
2734,116,1637,"3730","3683","3690"
2735,116,1607,"3730","3683","3690"
2736,116,1471,"3730","3683","3690"
2737,116,1571,"3730","3683","3690"
2738,116,1704,"3730","3683","3690"
2739,116,483,"3730","3683","3690"
2740,116,2357,"3730","3683","3690"
2741,116,2420,"3730","3683","3690"
2742,116,714,"3730","3683","3690"
2743,118,233,"3730","3683","3690"
2744,119,1220,"3730","3683","3690"
2745,838,1220,"3730","3683","3690"
2746,838,2047,"3730","3683","3690"
2747,121,1217,"3730","3683","3690"
2748,124,1510,"3730","3683","3690"
2749,124,3233,"3730","3683","3690"
2750,124,158,"3730","3683","3690"
2751,124,216,"3730","3683","3690"
2752,124,924,"3730","3683","3690"
2753,124,981,"3730","3683","3690"
2754,124,1220,"3730","3683","3690"
2755,124,1375,"3730","3683","3690"
2756,124,2150,"3730","3683","3690"
2757,124,2975,"3730","3683","3690"
2758,124,714,"3730","3683","3690"
2759,125,164,"3730","3683","3690"
2760,125,189,"3730","3683","3690"
2761,125,192,"3730","3683","3690"
2762,125,1220,"3730","3683","3690"
2763,125,2975,"3730","3683","3690"
2764,126,163,"3730","3683","3690"
2765,126,2975,"3730","3683","3690"
2766,126,3012,"3730","3683","3690"
2767,115,189,"3730","3683","3690"
2768,115,162,"3730","3683","3690"
2769,115,1220,"3730","3683","3690"
2770,115,233,"3730","3683","3690"
2771,115,2047,"3730","3683","3690"
2772,115,3006,"3730","3683","3690"
2773,115,2975,"3730","3683","3690"
2774,115,483,"3730","3683","3690"
2775,123,1510,"3730","3683","3690"
2776,123,349,"3730","3683","3690"
2777,123,924,"3730","3683","3690"
2778,123,1220,"3730","3683","3690"
2779,123,1539,"3730","3683","3690"
2780,123,2975,"3730","3683","3690"
2781,123,3147,"3730","3683","3690"
2782,123,483,"3730","3683","3690"
2784,807,189,"3730","3683","3690"
2785,807,1135,"3730","3683","3690"
2786,807,1195,"3730","3683","3690"
2787,807,3011,"3730","3683","3690"
2788,807,2975,"3730","3683","3690"
2789,807,1287,"3730","3683","3690"
2790,803,1220,"3730","3683","3690"
2791,803,3012,"3730","3683","3690"
2792,803,3179,"3730","3683","3690"
2793,173,2469,"3730","3683","3690"
2794,173,163,"3730","3683","3690"
2795,173,956,"3730","3683","3690"
2796,173,1220,"3730","3683","3690"
2797,173,1539,"3730","3683","3690"
2798,173,1146,"3730","3683","3690"
2799,173,2051,"3730","3683","3690"
2800,173,2032,"3730","3683","3690"
2801,173,3012,"3730","3683","3690"
2802,173,646,"3730","3683","3690"
2803,173,3179,"3730","3683","3690"
2804,173,979,"3730","3683","3690"
2805,173,1704,"3730","3683","3690"
2806,173,2343,"3730","3683","3690"
2807,806,353,"3730","3683","3690"
2808,806,292,"3730","3683","3690"
2809,806,1903,"3730","3683","3690"
2810,259,521,"3730","3683","3690"
2811,259,956,"3730","3683","3690"
2812,259,1220,"3730","3683","3690"
2813,259,2032,"3730","3683","3690"
2814,382,2468,"3730","3683","3690"
2815,382,3146,"3730","3683","3690"
2816,382,915,"3730","3683","3690"
2817,382,2160,"3730","3683","3690"
2818,382,1422,"3730","3683","3690"
2819,382,2150,"3730","3683","3690"
2820,382,483,"3730","3683","3690"
2821,382,2343,"3730","3683","3690"
2822,279,292,"3730","3683","3690"
2823,279,2051,"3730","3683","3690"
2824,279,2032,"3730","3683","3690"
2825,279,979,"3730","3683","3690"
2826,291,915,"3730","3683","3690"
2827,291,2023,"3730","3683","3690"
2828,293,3146,"3730","3683","3690"
2829,293,2023,"3730","3683","3690"
2830,295,915,"3730","3683","3690"
2831,295,3011,"3730","3683","3690"
2832,295,483,"3730","3683","3690"
2833,290,1217,"3730","3683","3690"
2834,379,159,"3730","3683","3690"
2835,379,1287,"3730","3683","3690"
2836,289,2468,"3730","3683","3690"
2837,289,3233,"3730","3683","3690"
2838,289,167,"3730","3683","3690"
2839,289,189,"3730","3683","3690"
2840,289,168,"3730","3683","3690"
2841,289,156,"3730","3683","3690"
2842,289,158,"3730","3683","3690"
2843,289,216,"3730","3683","3690"
2844,289,918,"3730","3683","3690"
2845,289,924,"3730","3683","3690"
2846,289,1220,"3730","3683","3690"
2847,289,1481,"3730","3683","3690"
2848,289,1375,"3730","3683","3690"
2849,289,233,"3730","3683","3690"
2850,289,2160,"3730","3683","3690"
2851,289,1422,"3730","3683","3690"
2852,289,1737,"3730","3683","3690"
2853,289,2047,"3730","3683","3690"
2854,289,2150,"3730","3683","3690"
2855,289,2021,"3730","3683","3690"
2856,289,2597,"3730","3683","3690"
2857,289,1217,"3730","3683","3690"
2858,289,1345,"3730","3683","3690"
2859,289,3006,"3730","3683","3690"
2860,289,2975,"3730","3683","3690"
2861,289,1637,"3730","3683","3690"
2862,289,1471,"3730","3683","3690"
2863,289,483,"3730","3683","3690"
2864,289,2343,"3730","3683","3690"
2865,289,1287,"3730","3683","3690"
2866,289,714,"3730","3683","3690"
2867,341,1471,"3730","3683","3690"
2868,380,918,"3730","3683","3690"
2869,380,915,"3730","3683","3690"
2870,380,1422,"3730","3683","3690"
2871,380,2150,"3730","3683","3690"
2872,380,2023,"3730","3683","3690"
2873,380,2021,"3730","3683","3690"
2874,380,3006,"3730","3683","3690"
2875,380,1637,"3730","3683","3690"
2876,380,483,"3730","3683","3690"
2877,380,2343,"3730","3683","3690"
2878,389,151,"3730","3683","3690"
2879,389,915,"3730","3683","3690"
2880,389,1220,"3730","3683","3690"
2881,389,1375,"3730","3683","3690"
2882,389,2150,"3730","3683","3690"
2883,804,915,"3730","3683","3690"
2884,804,2021,"3730","3683","3690"
2885,804,483,"3730","3683","3690"
2886,371,1217,"3730","3683","3690"
2887,373,915,"3730","3683","3690"
2888,374,3197,"3730","3683","3690"
2889,374,1220,"3730","3683","3690"
2890,374,1422,"3730","3683","3690"
2891,375,915,"3730","3683","3690"
2892,375,2023,"3730","3683","3690"
2893,375,3011,"3730","3683","3690"
2894,458,371,"3730","3683","3690"
2895,458,151,"3730","3683","3690"
2896,458,2015,"3730","3683","3690"
2897,458,2150,"3730","3683","3690"
2898,377,3200,"3730","3683","3690"
2899,377,371,"3730","3683","3690"
2900,377,151,"3730","3683","3690"
2901,377,3146,"3730","3683","3690"
2902,377,915,"3730","3683","3690"
2903,377,1135,"3730","3683","3690"
2904,377,2015,"3730","3683","3690"
2905,377,2010,"3730","3683","3690"
2906,377,1596,"3730","3683","3690"
2907,377,3006,"3730","3683","3690"
2908,377,483,"3730","3683","3690"
2909,805,2150,"3730","3683","3690"
2910,805,2021,"3730","3683","3690"
2911,805,646,"3730","3683","3690"
2912,805,483,"3730","3683","3690"
2913,453,1220,"3730","3683","3690"
2914,808,371,"3730","3683","3690"
2915,841,371,"3730","3683","3690"
2916,841,1220,"3730","3683","3690"
2917,409,915,"3730","3683","3690"
2918,409,483,"3730","3683","3690"
2919,408,915,"3730","3683","3690"
2920,408,2021,"3730","3683","3690"
2921,408,483,"3730","3683","3690"
2922,405,915,"3730","3683","3690"
2923,405,483,"3730","3683","3690"
2924,837,371,"3730","3683","3690"
2925,829,167,"3730","3683","3690"
2926,829,189,"3730","3683","3690"
2927,829,2047,"3730","3683","3690"
2928,829,2150,"3730","3683","3690"
2929,829,2975,"3730","3683","3690"
2930,834,3233,"3730","3683","3690"
2931,834,2150,"3730","3683","3690"
2932,834,2975,"3730","3683","3690"
2933,826,1220,"3730","3683","3690"
2934,826,2051,"3730","3683","3690"
2935,826,3012,"3730","3683","3690"
2936,826,979,"3730","3683","3690"
2937,831,189,"3730","3683","3690"
2938,833,979,"3730","3683","3690"
2939,828,2051,"3730","3683","3690"
2941,832,2051,"3730","3683","3690"
2942,832,3012,"3730","3683","3690"
2943,827,41,"3730","3683","3690"
2944,827,1135,"3730","3683","3690"
2945,827,2051,"3730","3683","3690"
2946,827,2150,"3730","3683","3690"
2947,836,3012,"3730","3683","3690"
2948,824,162,"3730","3683","3690"
2949,824,956,"3730","3683","3690"
2950,824,2713,"3730","3683","3690"
2951,824,2032,"3730","3683","3690"
2952,824,1704,"3730","3683","3690"
2953,824,521,"3730","3683","3690"
2954,835,41,"3730","3683","3690"
2955,835,2023,"3730","3683","3690"
2956,835,1471,"3730","3683","3690"
2961,1191,5231,"3730","3683","3690"
2963,687,171,"3688","3683","3690"
2964,1191,3017,"3688","3683","3690"
2965,1211,5231,"3689","3683","3690"
2966,1212,5231,"3689","3683","3690"
2967,1213,5231,"3689","3683","3690"
2968,1214,5231,"3730","3683","3690"
2969,1215,5231,"3730","3683","3692"
2970,1216,5231,"3689","3683","3690"
2971,1217,5231,"3689","3683","3690"
2972,1218,5231,"3689","3683","3690"
2973,1219,5231,"3689","3683","3690"
2974,1220,5231,"3689","3683","3690"
2975,1221,5231,"3689","3683","3690"
2976,1222,5231,"3688","3683","3690"
2977,1223,5231,"3688","3683","3690"
2978,1224,5231,"3688","3683","3690"
2979,1225,5231,"3688","3683","3690"
2980,1226,5231,"3688","3683","3690"
2981,1227,5231,"3688","3683","3690"
2982,1228,5231,"3688","3683","3690"
2983,1229,5231,"3688","3683","3690"
2984,1230,5231,"3688","3683","3690"
2985,1231,5231,"3689","3683","3690"
2986,1232,5231,"3689","3683","3690"
2987,1233,5231,"3688","3683","3690"
2988,1234,5231,"3730","3683","3690"
2989,1235,5231,"3730","3683","3690"
2990,1291,5231,"3730","3683","3690"
2991,298,5231,"3688","3683","3690"
2992,1191,5223,"3730","3683","3690"
2993,448,5223,"3689","3683","3690"
2994,79,5223,"3689","3683","3690"
3001,1203,5224,"3688","3683","3690"
3002,1191,5224,"3689","3683","3690"
3003,729,5224,"3689","3683","3690"
3004,1191,5224,"3689","3683","3690"
3005,1191,381,"3689","3683","3690"
3011,1241,5223,"3688","3685","3690"
3012,743,2016,"3688","3683","3690"
3013,750,2016,"3688","3683","3690"
3014,521,95309,"3688","3683","3690"
3015,522,95309,"3688","3683","3690"
3016,554,95309,"3688","3683","3690"
3017,555,95309,"3688","3683","3690"
3018,556,95309,"3688","3683","3690"
3019,560,95309,"3688","3683","3690"
3020,559,95309,"3688","3683","3690"
3021,569,95309,"3688","3683","3690"
3022,570,95309,"3688","3683","3690"
3023,573,95309,"3688","3683","3690"
3024,573,95309,"3688","3683","3690"
3025,579,95309,"3688","3683","3690"
3026,583,95309,"3688","3683","3690"
3027,584,95309,"3688","3683","3690"
3028,589,95309,"3688","3683","3690"
3029,590,95309,"3688","3683","3690"
3030,591,95309,"3688","3683","3690"
3031,592,95309,"3688","3683","3690"
3032,593,95309,"3688","3683","3690"
3033,594,95309,"3688","3683","3690"
3034,595,95309,"3688","3683","3690"
3035,596,95309,"3688","3683","3690"
3036,601,95309,"3688","3683","3690"
3037,602,95309,"3688","3683","3690"
3038,603,95309,"3688","3683","3690"
3039,604,95309,"3688","3683","3690"
3040,613,95309,"3688","3683","3690"
3041,614,95309,"3688","3683","3690"
3042,617,95309,"3688","3683","3690"
3043,618,95309,"3688","3683","3690"
3044,621,95309,"3688","3683","3690"
3045,622,95309,"3688","3683","3690"
3046,623,95309,"3688","3683","3690"
3047,624,95309,"3688","3683","3690"
3048,625,95309,"3688","3683","3690"
3049,626,95309,"3688","3683","3690"
3050,630,95309,"3688","3683","3690"
3051,640,95309,"3688","3683","3690"
3052,647,95309,"3688","3683","3690"
3053,648,95309,"3688","3683","3690"
3054,655,95309,"3688","3683","3690"
3055,656,95309,"3688","3683","3690"
3056,657,95309,"3688","3683","3690"
3057,658,95309,"3688","3683","3690"
3058,661,95309,"3688","3683","3690"
3059,662,95309,"3688","3683","3690"
3060,665,95309,"3688","3683","3690"
3061,666,95309,"3688","3683","3690"
3062,671,95309,"3688","3683","3690"
3063,672,95309,"3688","3683","3690"
3064,678,95309,"3688","3683","3690"
3065,679,95309,"3688","3683","3690"
3066,433,5223,"3688","3685","3690"
3071,1191,95309,"3688","3683","3690"
3072,1191,5226,"3730","3683","3690"
3073,317,5226,"3688","3683","3690"
3074,317,5226,"3688","3683;3685","3690"
3075,319,5226,"3688","3683","3690"
3076,738,5226,"3688","3683","3690"
3077,198,5224,"3688","3683","3690"
3078,1291,21409,"3688","3683","3690"
3081,140,21008,"3730","3683","3690"
3082,138,21008,"3689","3683","3690"
3083,132,21008,"3730","3683","3690"
3084,729,5224,"3689","3683","3690"
3085,852,95080,"3689","3683","3690"
3086,1252,95080,"3730","3683","3690"
3087,972,95080,"3689","3683","3690"
3088,1253,95080,"3730","3683","3690"
3089,1254,95080,"3730","3683;3685","3690"
3090,1191,21008,"3730","3683","3690"
3091,1191,9381,"3689","3683","3690"
3092,1255,5226,"3688","3683","3690"
3093,1191,2016,"3688","3683","3690"
3094,1256,5225,,,
3095,923,5225,,,
3096,1257,5225,,,
3097,1258,5225,,,
3098,1070,5225,,,
3099,1259,5225,,,
3100,1260,5225,,,
3101,1261,5225,,,
3102,1050,5225,,,
3103,902,5225,,,
3104,1262,5225,,,
3105,1263,5225,,,
3106,1264,5225,,,
3107,1006,5225,,,
3108,1265,5225,,,
3109,1266,5225,,,
3110,1267,5225,,,
3111,1268,5225,,,
3112,1269,5225,,,
3113,1270,5225,,,
3114,1271,5225,,,
3115,1272,5225,,,
3116,1105,5225,,,
3117,1273,5225,,,
3118,1274,5225,,,
3119,1275,5225,,,
3120,1276,5225,,,
3121,1277,5225,,,
3122,1278,5225,,,
3123,1279,5225,,,
3124,1280,5225,,,
3131,677,2066,"3688","3683","3690"
3132,1191,2066,"3688","3683","3690"
3141,1281,5964,"3688","3683","3690"
3142,857,5964,"3688","3683","3690"
3143,1282,5964,"3688","3683","3690"
3144,1283,5964,"3688","3683","3690"
3145,1285,5964,"3730","3683","3690"
3146,1284,5964,"3688","3683","3690"
3147,319,5226,"3688","3683","3690"
3148,738,5226,"3688","3683","3690"
3151,348,5225,"3688","3683","3690"
3152,349,5225,"3688","3683","3690"
3161,237,5225,"3688","3683;3685","3690"
3171,317,5226,"3688","3683","3690"
3172,317,5226,"3688","3683","3690"
3181,1301,95493,"3688","3683","3690"
3191,1311,5224,"3730","3683","3690"
3192,1311,5225,"3730","3683","3690"
3193,1311,5223,"3730","3683","3690"
3194,1311,5220,"3730","3683","3690"
3195,1311,5226,"3730","3683","3690"
3196,1311,5231,"3730","3683","3690"
3201,159,95080,"3688","3683","3690"
3202,159,95080,"3688","3683","3690"
3203,164,95080,"3688","3683","3690"
3204,350,65017,"3688","3683","3690"
3205,277,95493,"3688","3683","3690"
3206,55,22003,"3688","3683","3690"
3207,51,22003,"3688","3683","3690"
3208,54,22003,"3688","3683","3690"
3209,59,22003,"3688","3683","3690"
3210,159,22003,"3688","3683","3690"
3211,164,55010,"3688","3683","3690"
3221,258,95064,"3688","3683","3690"
3222,259,95064,"3688","3683","3690"
3231,159,95274,"3688","3683","3690"
3232,159,95274,"3688","3683","3690"
3242,1191,181,"3688","3683","3690"
3243,1191,182,"3688","3683","3690"
3244,1191,1716,"3688","3683","3690"
3245,1191,5409,"3688","3683","3690"
3251,440,5226,"3688","3683","3690"
3261,730,5231,"3688","3683","3690"
3271,114,95493,"3688","3683","3690"
3281,734,5224,"3688","3683","3690"
3291,711,5223,"3688","3683","3690"
3292,6,5223,"3688","3683","3690"
3293,712,5223,"3688","3683","3690"
3294,714,5223,"3688","3683","3690"
3295,14,5223,"3688","3683","3690"
3296,715,5223,"3688","3683","3690"
3297,15,5223,"3688","3683","3690"
3298,716,5223,"3688","3683","3690"
3299,717,5223,"3688","3683","3690"
3300,718,5223,"3688","3683","3690"
3301,719,5223,"3688","3683","3690"
3302,720,5223,"3688","3683","3690"
3303,30,5223,"3688","3683","3690"
3304,721,5223,"3688","3683","3690"
3305,723,5223,"3688","3683","3690"
3306,724,5223,"3688","3683","3690"
3307,725,5223,"3688","3683","3690"
3308,65,5223,"3688","3683","3690"
3309,87,5223,"3688","3683","3690"
3310,727,5223,"3688","3683","3690"
3311,727,5223,"3688","3683","3690"
3312,728,5223,"3688","3683","3690"
3313,147,5223,"3688","3683","3690"
3314,729,5223,"3688","3683","3690"
3315,243,5223,"3688","3683","3690"
3316,299,5223,"3688","3683","3690"
3317,733,5223,"3688","3683","3690"
3318,734,5223,"3688","3683","3690"
3319,738,5223,"3688","3683","3690"
3320,739,5223,"3688","3683","3690"
3321,325,5223,"3688","3683","3690"
3322,740,5223,"3688","3683","3690"
3323,358,5223,"3688","3683","3690"
3324,360,5223,"3688","3683","3690"
3325,428,5223,"3688","3683","3690"
3326,441,5223,"3688","3683","3690"
3327,1203,5225,"3688","3683","3690"
3328,20,5225,"3688","3683","3690"
3329,718,5225,"3688","3683","3690"
3330,21,5225,"3688","3683","3690"
3331,65,5225,"3688","3683","3690"
3332,83,5225,"3688","3683","3690"
3333,84,5225,"3688","3683","3690"
3334,85,5225,"3688","3683","3690"
3335,146,5225,"3688","3683","3690"
3336,147,5225,"3688","3683","3690"
3337,149,5225,"3688","3683","3690"
3338,219,5225,"3688","3683","3690"
3339,238,5225,"3688","3683","3690"
3340,324,5225,"3688","3683","3690"
3341,325,5225,"3688","3683","3690"
3342,330,5225,"3688","3683","3690"
3343,332,5225,"3688","3683","3690"
3344,333,5225,"3688","3683","3690"
3345,360,5225,"3688","3683","3690"
3346,361,5225,"3688","3683","3690"
3347,365,5225,"3688","3683","3690"
3348,367,5225,"3688","3683","3690"
3349,440,5225,"3688","3683","3690"
3351,32,5225,"3688","3683","3690"
3352,32,5226,"3688","3683","3690"
3353,722,5225,"3688","3683","3690"
3354,33,5225,"3688","3683","3690"
3355,1321,5223,"3688","3683;3685","3690"
3356,318,5224,"3688","3683;3685","3690"
3357,1322,189,"3730","3683","3690"
3358,1322,924,"3730","3683","3690"
3359,1322,1220,"3730","3683","3690"
3360,1322,1510,"3730","3683","3690"
3361,1322,1737,"3730","3683","3690"
3362,1322,3233,"3730","3683","3690"
3363,1322,5964,"3688","3683","3690"
3364,1322,21008,"3688","3683","3690"
3365,1322,95027,"3688","3683","3690"
3366,1322,95064,"3688","3683","3690"
3367,1323,5223,"3730","3683","3690"
3368,1324,95080,"3688","3683","3690"
3369,1324,94030,"3688","3683","3690"
3370,1325,95064,"3688","3683","3690"
3371,1325,21409,"3688","3683","3690"
3372,1325,21409,"3688","3683","3690"
3373,1325,95080,"3688","3683","3690"
3374,1325,94030,"3688","3683","3690"
3375,1325,61021,"3688","3683","3690"
3376,1325,65017,"3688","3683","3690"
3377,1326,22005,"3730","3683","3690"
3378,1327,5225,"3730","3683;3685","3691"
3379,1328,5224,"3688","3683","3690"
3380,1329,5224,"3688","3685","3690"
3572,1442,5225,"3730","3685","3692"
3381,1330,3012,"3688","3683","3690"
3382,1330,2051,"3688","3683","3690"
3383,1331,5225,"3688","3683;3685","3690"
3384,1332,5759,"3688","3683","3690"
3385,1332,23007,"3688","3683;3685","3690"
3386,1333,5964,"3688","3683","3690"
3387,1334,5226,"3688","3685","3690"
3388,1335,5225,"3688","3683","3690"
3389,1336,5225,"3688","3683;3685","3690"
